time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2011-12-09 24:00:00,486023087.101763,    0.000000,    0.000000,    0.000000,283943.275200,415514.880000,    0.000000,-65321.270903,  895.215238,    0.000000,    0.000000,   24.979232,39767849.640636,    0.000000,    0.000000,  500.000000,    0.000000,    0.098453,    3.464470,    2.338864,    2.338864,   81.141701,  -47.403549,  -64.651645, -149.098037,   13.708071,    0.000000,    0.119487,    2.943803,    1.373124,   12.093044,    0.238239,    0.001300,    0.001500,    0.000000
2011-12-10 24:00:00,485805119.429864,    0.000000,    0.000000,    0.000000,268694.150400,415951.459200,    0.000000,-72820.132693,    0.000000,    0.000000,    0.000000,   24.973587,39745520.379421,    0.000000,    0.000000,  500.000000,    0.000000,    0.098583,    3.114601,    2.911741,    2.911741,   70.401623,  -52.917929,  -85.804069, -144.115951,   45.067162,    0.000000,    0.245738,    5.814342,    1.929771,   13.116409,    0.242509,    0.001300,    0.001500,    0.000000
2011-12-11 24:00:00,485589781.974765,    0.000000,    0.000000,    0.000000,254747.808000,415608.105600,    0.000000,-56072.187294,    0.000000,    0.000000,    0.000000,   24.968010,39723460.565493,    0.000000,    0.000000,  500.000000,    0.000000,    0.098707,    2.843178,    2.650422,    2.650422,   76.871937,  -40.752498,  -61.682369, -127.552543,    0.000000,    0.000000,    0.226809,    5.396451,    1.859129,   21.741502,    0.234872,    0.001300,    0.001500,    0.000000
2011-12-12 24:00:00,485504861.321020,    0.000000,    0.000000,    0.000000,357238.468800,414617.788800,    0.000000,-28332.919770,    0.000000,    0.000000,    0.000000,   24.965810,39714761.039350,    0.000000,    0.000000,  500.000000,    0.000000,    0.098826,    2.697103,    2.491178,    2.491178,   38.616679,  -20.600572,  -26.128105,  -72.557218,    0.000000,    0.000000,    0.111143,    2.746139,    1.326223,   65.882882,    0.219659,    0.001300,    0.001500,    0.000000
2011-12-13 24:00:00,485550721.074071,    0.000000,    0.000000,    0.000000,469344.153600,415449.907200,    0.000000,-8263.806918,    0.000000,    0.000000,    0.000000,   24.966998,39719459.049822,    0.000000,    0.000000,  500.000000,    0.000000,    0.098940,    2.723624,    2.143163,    2.143163,   50.576252,   -6.009677,   -3.553385,  -35.732402,    0.000000,    0.000000,    0.098409,    2.442562,    1.250772,   24.362491,    0.083169,    0.001300,    0.001500,    0.000000
2011-12-14 24:00:00,486161029.144818,    0.000000,    0.000000,    0.000000,399791.332800,443601.532800,    0.000000,-5988.691860,679361.702199,    0.000000,    0.000000,   24.982804,39781980.836721,    0.000000,    0.000000,  500.000000,    0.000000,    0.099048,    2.713677,    2.517533,    2.517533,   25.556791,   -4.347588,    6.122943,  -15.148094,    0.000000,    0.000000,    0.243726,    5.770234,    1.922437,    7.286636,    0.133921,    0.001300,    0.001500,    0.000000
2011-12-15 24:00:00,485986921.844962,    0.000000,    0.000000,    0.000000,322868.548800,474900.926400,    0.000000,-42423.777305,19680.363833,    0.000000,    0.000000,   24.978295,39764144.763399,    0.000000,    0.000000,  500.000000,    0.000000,    0.099150,    2.648155,    2.438589,    2.438589,   58.261230,  -30.808141,   -6.250334,  -69.664600,    0.000000,    0.000000,    0.336905,    7.776086,    2.231701,    6.551641,    0.233213,    0.001300,    0.001500,    0.000000
2011-12-16 24:00:00,485763798.498388,    0.000000,    0.000000,    0.000000,313152.912000,483255.633600,    0.000000,-54598.687752,    0.000000,    0.000000,    0.000000,   24.972517,39741287.339427,    0.000000,    0.000000,  500.000000,    0.000000,    0.099246,    2.457293,    1.151952,    1.151952,   74.551364,  -39.681790,  -42.914415, -131.434624,   12.980399,    0.000000,    0.065258,    1.642275,    1.025601,   21.453942,    0.149752,    0.001300,    0.001500,    0.000000
2011-12-17 24:00:00,485645804.052729,    0.000000,    0.000000,    0.000000,306472.248000,488434.838400,    0.000000,-18419.991912,84261.392153,    0.000000,    0.000000,   24.969461,39729199.634970,    0.000000,    0.000000,  500.000000,    0.000000,    0.099337,    2.483431,    2.058136,    2.058136,   51.600061,  -13.404037,  -17.870384,  -80.804833,    0.000000,    0.000000,    0.152494,    3.714962,    1.542526,   87.102451,    0.135302,    0.001300,    0.001500,    0.000000
2011-12-18 24:00:00,485433125.701658,    0.000000,    0.000000,    0.000000,307878.062400,488079.950400,    0.000000,-33414.512157,    0.000000,    0.000000,    0.000000,   24.963953,39707412.227624,    0.000000,    0.000000,  500.000000,    0.000000,    0.099422,    2.163411,    1.949610,    1.949610,   69.119338,  -24.314955,  -26.719108, -117.222757,    0.000000,    0.000000,    0.344354,    7.932588,    2.254047,    7.475197,    0.236414,    0.001300,    0.001500,    0.000000
2011-12-19 24:00:00,485226660.453695,    0.000000,    0.000000,    0.000000,304600.953600,488481.840000,    0.000000,-23224.228190,    0.000000,    0.000000,    0.000000,   24.958605,39686261.309172,    0.000000,    0.000000,  500.000000,    0.000000,    0.099501,    2.064953,    1.523523,    1.523523,   74.500355,  -16.908713,  -16.693333, -110.213690,    0.000000,    0.000000,    0.101001,    2.504543,    1.266542,   28.419876,    0.226963,    0.001300,    0.001500,    0.000000
2011-12-20 24:00:00,485064124.919226,    0.000000,    0.000000,    0.000000,313294.219200,491587.963200,    0.000000,-8607.414502,24803.666734,    0.000000,    0.000000,   24.954396,39669610.682158,    0.000000,    0.000000,  500.000000,    0.000000,    0.099575,    2.100030,    0.196393,    0.196393,   75.067338,   -6.277627,   -9.495347, -107.125440,    0.000000,    0.000000,    0.045588,    1.162818,    0.863001,   34.220262,    0.212498,    0.001300,    0.001500,    0.000000
2011-12-21 24:00:00,484867367.573767,    0.000000,    0.000000,    0.000000,300296.505600,494596.065600,    0.000000,-4726.740426, 2201.656961,    0.000000,    0.000000,   24.949300,39649454.270318,    0.000000,    0.000000,  500.000000,    0.000000,    0.099643,    2.130947,    1.306956,    1.306956,   44.230783,   -3.448845,   -2.508560,  -51.625702,    0.000000,    0.000000,    0.085158,    2.124184,    1.166411,   54.408796,    0.205008,    0.001300,    0.001500,    0.000000
2011-12-22 24:00:00,484699266.288411,    0.000000,    0.000000,    0.000000,270878.472000,497381.040000,    0.000000,-29084.012716,89055.991694,    0.000000,    0.000000,   24.944947,39632233.471111,    0.000000,    0.000000,  500.000000,    0.000000,    0.099704,    1.849572,    1.700850,    1.700850,   47.348185,  -21.208692,  -28.843953,  -83.087032,    0.000000,    0.000000,    0.208833,    4.995673,    1.788761,   14.822383,    0.139217,    0.001300,    0.001500,    0.000000
2011-12-23 24:00:00,484421976.191263,    0.000000,    0.000000,    0.000000,263565.532800,497101.708800,    0.000000,-44907.209702,    0.000000,    0.000000,    0.000000,   24.937765,39603827.042958,    0.000000,    0.000000,  500.000000,    0.000000,    0.099760,    1.642226,    1.486963,    1.486963,   57.630357,  -32.777813,  -51.750398, -115.793425,    0.000000,    0.000000,    0.152172,    3.707273,    1.540929,   50.308974,    0.139453,    0.001300,    0.001500,    0.000000
2011-12-24 24:00:00,484152102.661202,    0.000000,    0.000000,    0.000000,253616.356800,493973.942400,    0.000000,-30272.757156,    0.000000,    0.000000,    0.000000,   24.930776,39576180.390153,    0.000000,    0.000000,  500.000000,    0.000000,    0.099811,    1.505108,    1.357072,    1.357072,   76.027749,  -22.118017,  -30.530517, -125.492571,    0.000000,    0.000000,    0.209480,    5.009949,    1.791316,   12.557255,    0.236136,    0.001300,    0.001500,    0.000000
2011-12-25 24:00:00,483912441.196248,    0.000000,    0.000000,    0.000000,284424.566400,489478.334400,    0.000000,-35470.063727,    0.000000,    0.000000,    0.000000,   24.924569,39551628.751796,    0.000000,    0.000000,  500.000000,    0.000000,    0.099855,    1.355453,    0.737820,    0.737820,   75.231625,  -25.926848,  -27.287631, -115.882597,    0.000000,    0.000000,    0.098654,    2.448265,    1.252232,   13.193129,    0.230535,    0.001300,    0.001500,    0.000000
2011-12-26 24:00:00,483676334.686431,    0.000000,    0.000000,    0.000000,277862.745600,484427.260800,    0.000000,-30259.538595,    0.000000,    0.000000,    0.000000,   24.918454,39527441.293691,    0.000000,    0.000000,  500.000000,    0.000000,    0.099893,    1.209596,    1.070317,    1.070317,   77.745237,  -22.138516,  -19.738543, -112.170754,  154.034469,    0.000000,    0.281895,    6.600654,    2.056122,    7.103450,    0.231935,    0.001300,    0.001500,    0.000000
2011-12-27 24:00:00,483390442.863316,    0.000000,    0.000000,    0.000000,231353.409600,480442.708800,    0.000000,-37673.036197,    0.000000,    0.000000,    0.000000,   24.911050,39498153.678964,    0.000000,    0.000000,  500.000000,    0.000000,    0.099926,    1.070046,    0.933894,    0.933894,   50.832163,  -27.581025,  -27.964449,  -79.819881,    0.000000,    0.000000,    0.189597,    4.562521,    1.709456,   21.188400,    0.228507,    0.001300,    0.001500,    0.000000
2011-12-28 24:00:00,483240210.133757,    0.000000,    0.000000,    0.000000,347412.196800,477337.838400,    0.000000,-20772.442494,    0.000000,    0.000000,    0.000000,   24.907159,39482763.388137,    0.000000,    0.000000,  500.000000,    0.000000,    0.099953,    1.126783,    0.809256,    0.809256,   33.170491,  -15.220156,  -23.138617,  -81.063279,    0.000000,    0.000000,    0.133760,    3.278848,    1.449159,  103.940037,    0.137455,    0.001300,    0.001500,    0.000000
2011-12-29 24:00:00,483202591.180223,    0.000000,    0.000000,    0.000000,454322.088000,476234.899200,    0.000000,-16636.332357,  576.440211,    0.000000,    0.000000,   24.906185,39478909.589852,    0.000000,    0.000000,  500.000000,    0.000000,    0.099973,    1.175554,    0.132843,    0.132843,   64.470533,  -12.188500,  -13.711166,  -84.083085,    0.000000,    0.000000,    0.061333,    1.546630,    0.995288,   37.806076,    0.153157,    0.001300,    0.001500,    0.000000
2011-12-30 24:00:00,483522107.780305,    0.000000,    0.000000,    0.000000,451217.995200,489535.056000,    0.000000,-12310.758476,378310.519830,    0.000000,    0.000000,   24.914460,39511641.827452,    0.000000,    0.000000,  500.000000,    0.000000,    0.099988,    0.879437,    0.738561,    0.738561,   38.608419,   -9.013477,  -10.746810,  -50.887838,   37.004260,    0.000000,    0.141378,    3.456648,    1.487932,   46.619710,    0.151612,    0.001300,    0.001500,    0.000000
2011-12-31 24:00:00,483359318.939254,    0.000000,    0.000000,    0.000000,345240.273600,495591.048000,    0.000000,-12727.563668,    0.000000,    0.000000,    0.000000,   24.910244,39494965.250953,    0.000000,    0.000000,  500.000000,    0.000000,    0.099997,    0.845439,    0.700937,    0.700937,   72.786118,   -9.323110,   -9.326191,  -98.011402,    0.000000,    0.000000,    0.243163,    5.756569,    1.920159,   10.991935,    0.126539,    0.001300,    0.001500,    0.000000
2012-01-01 24:00:00,483123469.914665,    0.000000,    0.000000,    0.000000,232048.843200,491618.548800,    0.000000,-53473.761357,77733.344883,    0.000000,    0.000000,   24.904136,39470804.170407,    0.000000,    0.000000,  500.000000,    0.000000,    0.100000,    0.749798,    0.597970,    0.597970,   60.733232,  -39.188240,  -29.951157,  -57.877285,  103.386311,    0.000000,    0.535919,   11.827642,    2.752358,    3.339906,    0.140525,    0.001300,    0.001500,    0.000000
2012-01-02 24:00:00,482866712.158003,    0.000000,    0.000000,    0.000000,358910.308800,492683.040000,    0.000000,-125700.165509,    0.000000,    0.000000,    0.000000,   24.897476,39444521.167541,    0.000000,    0.000000,  500.000000,    0.000000,    0.099997,    0.572722,    0.402718,    0.402718,   44.942984,  -92.194135, -139.082877,  -80.661976,    0.000000,    0.000000,    0.278617,    6.529297,    2.044978,    7.956444,    0.142781,    0.001300,    0.001500,    0.000000
2012-01-03 24:00:00,482788684.158645,    0.000000,    0.000000,    0.000000,466103.073600,488330.251200,    0.000000,-57225.873110,    0.000000,    0.000000,    0.000000,   24.895448,39436543.849478,    0.000000,    0.000000,  500.000000,    0.000000,    0.099988,    0.496979,    0.326437,    0.326437,   81.702286,  -41.986642,  -71.096798, -135.544921,    0.000000,    0.000000,    0.270447,    6.352187,    2.017052,    8.117030,    0.138239,    0.001300,    0.001500,    0.000000
2012-01-04 24:00:00,482731725.574245,    0.000000,    0.000000,    0.000000,456976.944000,482786.568000,    0.000000,-31938.965806,    0.000000,    0.000000,    0.000000,   24.893967,39430720.596954,    0.000000,    0.000000,  500.000000,    0.000000,    0.099973,    0.460251,    0.022700,    0.022700,   79.533116,  -23.438415,  -34.942655,  -98.214895,    0.000000,    0.000000,    0.073730,    1.847712,    1.087859,   26.195758,    0.134517,    0.001300,    0.001500,    0.000000
2012-01-05 24:00:00,482690742.967601,    0.000000,    0.000000,    0.000000,448870.550400,475762.118400,    0.000000,-14446.587177,    0.000000,    0.000000,    0.000000,   24.892901,39426530.674221,    0.000000,    0.000000,  500.000000,    0.000000,    0.099953,    0.468953,    0.302623,    0.302623,   80.747623,  -10.604001,   -8.241340,  -91.280325,    0.000000,    0.000000,    0.185824,    4.476825,    1.693326,   29.920810,    0.131960,    0.001300,    0.001500,    0.000000
2012-01-06 24:00:00,482640791.034292,    0.000000,    0.000000,    0.000000,430972.272000,469454.832000,    0.000000,-11757.560713,    0.000000,    0.000000,    0.000000,   24.891602,39421423.757946,    0.000000,    0.000000,  500.000000,    0.000000,    0.099926,    0.451092,    0.262173,    0.262173,   57.174717,   -8.630294,    1.891972,  -72.634412,    0.000000,    0.000000,    0.169411,    4.103190,    1.621124,   50.689374,    0.131081,    0.001300,    0.001500,    0.000000
2012-01-07 24:00:00,482506201.287296,    0.000000,    0.000000,    0.000000,358565.400000,464041.958400,    0.000000,-29840.185426,    0.000000,    0.000000,    0.000000,   24.888103,39407663.758603,    0.000000,    0.000000,  500.000000,    0.000000,    0.099893,    0.406124,    0.038266,    0.038266,   84.587382,  -21.911937,   -6.803899, -118.326857,  150.590758,    0.000000,    0.074047,    1.855386,    1.090116,   33.977242,    0.130093,    0.001300,    0.001500,    0.000000
2012-01-08 24:00:00,482381487.363172,    0.000000,    0.000000,    0.000000,351017.107200,457627.276800,    0.000000,-18549.606174,    0.000000,    0.000000,    0.000000,   24.884860,39394913.429903,    0.000000,    0.000000,  500.000000,    0.000000,    0.099855,    0.419659,    0.216197,    0.216197,   84.907678,  -13.626789,   -7.704585, -117.535097,    0.000000,    0.000000,    0.128813,    3.162791,    1.423281,   40.729613,    0.238278,    0.001300,    0.001500,    0.000000
2012-01-09 24:00:00,482326413.991441,    0.000000,    0.000000,    0.000000,421466.198400,451019.880000,    0.000000,-26139.479542,    0.000000,    0.000000,    0.000000,   24.883428,39389282.915129,    0.000000,    0.000000,  500.000000,    0.000000,    0.099811,    0.379422,    0.233927,    0.233927,   75.799940,  -19.203197,   -0.846295,  -96.012598,    0.000000,    0.000000,    0.158424,    3.850993,    1.570514,   26.132179,    0.195588,    0.001300,    0.001500,    0.000000
2012-01-10 24:00:00,482298235.340657,    0.000000,    0.000000,    0.000000,425262.355200,443909.548800,    0.000000,-9761.742706,    0.000000,    0.000000,    0.000000,   24.882695,39386402.025426,    0.000000,    0.000000,  500.000000,    0.000000,    0.099760,    0.406145,    0.261434,    0.261434,   84.521062,   -7.172285,    7.436364,  -98.240919,   29.363834,    0.000000,    0.157386,    3.827072,    1.565629,   42.804798,    0.236488,    0.001300,    0.001500,    0.000000
2012-01-11 24:00:00,482269477.363271,    0.000000,    0.000000,    0.000000,416571.854400,436414.521600,    0.000000,-9130.049936,    0.000000,    0.000000,    0.000000,   24.881948,39383461.907336,    0.000000,    0.000000,  500.000000,    0.000000,    0.099704,    0.390219,    0.256660,    0.256660,   86.060974,   -6.708439,    1.381218,  -96.441804,    0.000000,    0.000000,    0.272416,    6.394606,    2.023776,   11.670950,    0.236169,    0.001300,    0.001500,    0.000000
2012-01-12 24:00:00,480615641.340114,    0.000000,1885785.109942,    0.000000,360245.750400,453614.126400,    0.000000,-61296.932319,357596.111093,    0.000000,    0.000000,   24.838946,39214379.320446,    0.052442,    0.000000,  500.000000,    0.000000,    0.080000,    0.326688,    0.216750,    0.216750,   37.775134,  -45.122408,  -45.571750,  -47.962293,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    2.096669,    0.209536,    0.001300,    0.001500,    0.000000
2012-01-13 24:00:00,479908943.125584,    0.000000,2385247.612013,    0.000000,292555.454400,462864.067200,    0.000000,-42977.657843,    0.000000,    0.000000,    0.000000,   24.820571,39142128.891389,    0.066454,    0.000000,  500.000000,    0.000000,    0.161660,    0.454283,    0.364911,    0.364911,   51.457357,  -31.173252,   -0.001090,  -41.593131,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,   30.393069,    0.190425,    0.001300,    0.001500,    0.000000
2012-01-14 24:00:00,479236760.343672,    0.000000,2941899.775999,    0.000000,337817.563200,446730.940800,    0.000000,-11386.228851,    0.000000,    0.000000,    0.000000,   24.803093,39073407.203121,    0.082106,    0.000000,  500.000000,    0.000000,    0.219318,    0.610840,    0.525545,    0.525545,   78.367130,   -8.273370,   -0.001123,  -79.665573,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,   25.214433,    0.187768,    0.001300,    0.001500,    0.000000
2012-01-15 24:00:00,478805727.705552,    0.000000,3321314.874902,    0.000000,396140.587200,438241.276800,    0.000000,-13041.072305,    0.000000,    0.000000,    0.000000,   24.791853,39029404.425710,    0.092800,    0.000000,  500.000000,    0.000000,    0.247996,    0.713920,    0.635890,    0.635890,   65.238161,   -9.486482,   -0.000498,  -60.594976,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    0.798420,    0.229751,    0.001300,    0.001500,    0.000000
2012-01-16 24:00:00,478478936.207322,    0.000000,3602063.573677,    0.000000,387807.782400,430615.915200,    0.000000,-5489.750527,    0.000000,    0.000000,    0.000000,   24.783322,38996061.951649,    0.100731,    0.000000,  500.000000,    0.000000,    0.262078,    0.807134,    0.467940,    0.467940,   68.144930,   -3.996830,   -0.000136,  -57.900176,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    2.304915,    0.231526,    0.001300,    0.001500,    0.000000
2012-01-17 24:00:00,477930737.004983,    0.000000,4010526.660575,    0.000000,325463.702400,435331.800000,    0.000000,-31957.669378,    0.000000,    0.000000,    0.000000,   24.769012,38940129.291886,    0.112314,    0.000000,  500.000000,    0.000000,    0.270954,    0.881807,    0.830884,    0.830884,   23.681854,  -23.300300,   -0.000533,  -39.261387,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    0.675733,    0.235715,    0.001300,    0.001500,    0.000000
2012-01-18 24:00:00,477056169.661881,    0.000000,4755946.582054,    0.000000,325552.219200,435705.955200,    0.000000,-20642.689255,    0.000000,    0.000000,    0.000000,   24.746181,38850897.353142,    0.133495,    0.000000,  500.000000,    0.000000,    0.282273,    1.059016,    1.002248,    1.002248,   73.591001,  -15.085129,   -0.000970, -105.800775,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    0.878336,    0.235638,    0.001300,    0.001500,    0.000000
2012-01-19 24:00:00,476251356.716738,    0.000000,5483473.565979,    0.000000,378632.880000,423881.942400,    0.000000,-31153.914043,    0.000000,    0.000000,    0.000000,   24.725171,38768782.442281,    0.154243,    0.000000,  500.000000,    0.000000,    0.299542,    1.232102,    1.159589,    1.159589,   77.377916,  -22.814674,   -0.001398, -103.003465,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    6.920650,    0.235208,    0.001300,    0.001500,    0.000000
2012-01-20 24:00:00,475824395.471168,    0.000000,5816162.556711,    0.000000,360964.728000,433160.438400,    0.000000,-19782.258218,    0.000000,    0.000000,    0.000000,   24.714026,38725219.668058,    0.163785,    0.000000,  500.000000,    0.000000,    0.313617,    1.317729,    1.056404,    1.056404,   50.176325,  -14.503265,   -0.002043,  -58.507806,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    2.685384,    0.235022,    0.001300,    0.001500,    0.000000
2012-01-21 24:00:00,475579653.563736,    0.000000,5964056.035250,    0.000000,360742.420800,436580.841600,    0.000000,-18994.326550,    0.000000,    0.000000,    0.000000,   24.707637,38700248.698053,    0.168058,    0.000000,  500.000000,    0.000000,    0.319418,    1.377789,    1.031331,    1.031331,   59.886279,  -13.934582,   -0.001249,  -44.545856,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    1.069484,    0.234894,    0.001300,    0.001500,    0.000000
2012-01-22 24:00:00,475395860.692458,    0.000000,6086738.959525,    0.000000,372966.940800,422870.716800,    0.000000,-9623.340802,    0.000000,    0.000000,    0.000000,   24.702839,38681496.346549,    0.171598,    0.000000,  500.000000,    0.000000,    0.321902,    1.451700,    0.455504,    0.455504,   69.163684,   -7.063280,   -0.000207,  -51.654256,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    1.602397,    0.234744,    0.001300,    0.001500,    0.000000
2012-01-23 24:00:00,475319369.697810,    0.000000,6102289.750855,    0.000000,379698.537600,425819.592000,    0.000000,-14076.695368,    0.000000,    0.000000,  192.448181,   24.700842,38673691.984995,    0.172071,    0.000000,  500.000000,    0.000000,    0.322656,    1.484602,    0.658093,    0.658093,   36.657778,  -10.190256,   -0.000048,  -12.697002,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    0.679331,    0.234543,    0.001300,    0.001500,    0.000000
2012-01-24 24:00:00,475089226.301441,    0.000000,6273163.031095,    0.000000,385895.836800,430859.433600,    0.000000,-12881.634133,    0.000000,    0.000000,    0.000000,   24.694813,38650251.504652,    0.176997,    0.000000,  500.000000,    0.000000,    0.323988,    1.543719,    1.458246,    1.458246,   73.751027,   -9.462425,   -0.000298,  -55.258502,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    6.691747,    0.234634,    0.001300,    0.001500,    0.000000
2012-01-25 24:00:00,474882210.583894,    0.000000,6426445.700346,    0.000000,381057.350400,426709.166400,    0.000000,-6664.898031,    0.000000,    0.000000,    0.000000,   24.689388,38629172.627696,    0.181420,    0.000000,  500.000000,    0.000000,    0.326896,    1.586337,    1.069442,    1.069442,   36.810724,   -4.898486,   -0.000453,  -45.041362,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    2.036147,    0.234545,    0.001300,    0.001500,    0.000000
2012-01-26 24:00:00,474739853.811062,    0.000000,6518556.315118,    0.000000,374690.059200,421204.406400,    0.000000,-2475.249601,    0.000000,    0.000000,    0.000000,   24.685657,38614677.492091,    0.184090,    0.000000,  500.000000,    0.000000,    0.329275,    1.651831,    0.497008,    0.497008,   71.463542,   -1.819912,   -0.000077,  -56.011163,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    1.139020,    0.234409,    0.001300,    0.001500,    0.000000
2012-01-27 24:00:00,474562636.567342,    0.000000,6662135.223354,    0.000000,385389.360000,415347.480000,    0.000000,-2334.855169,    0.000000,    0.000000,    0.000000,   24.681012,38596632.772979,    0.188233,    0.000000,  500.000000,    0.000000,    0.330682,    1.710537,    0.552166,    0.552166,   67.369776,   -1.717490,    0.000179,  -58.874608,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    0.774405,    0.234320,    0.001300,    0.001500,    0.000000
2012-01-28 24:00:00,474296438.455401,    0.000000,6823600.411177,    0.000000,313463.520000,410196.916800,    0.000000,-5159.185697,    0.000000,    0.000000,    0.000000,   24.674035,38569527.791222,    0.192930,    0.000000,  500.000000,    0.000000,    0.332827,    1.773037,    1.377108,    1.377108,   81.743953,   -3.797700,    0.000217,  -63.305546,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    1.317986,    0.234123,    0.001300,    0.001500,    0.000000
2012-01-29 24:00:00,473983578.661095,    0.000000,7027619.712259,    0.000000,309745.944000,405979.257600,    0.000000,-9148.239197,    0.000000,    0.000000,    0.000000,   24.665835,38537671.596018,    0.198863,    0.000000,  500.000000,    0.000000,    0.335204,    1.834569,    1.761359,    1.761359,   77.907072,   -6.739627,   -0.000258,  -72.050591,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    3.101220,    0.234113,    0.001300,    0.001500,    0.000000
2012-01-30 24:00:00,473963262.679403,    0.000000,7036634.439152,    0.000000,399826.281600,399946.680000,    0.000000,-11004.540987,    0.000000,    0.000000,    0.000000,   24.665302,38535602.970102,    0.199129,    0.000000,  500.000000,    0.000000,    0.336626,    1.883136,    0.881131,    0.881131,   61.379909,   -7.474486,   -0.000097,  -39.788326,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    1.180237,    0.234038,    0.001300,    0.001500,    0.000000
2012-01-31 24:00:00,473945481.742583,    0.000000,7100529.201725,    0.000000,434863.728000,389048.745600,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   24.664836,38533792.469026,    0.200946,    0.000000,  500.000000,    0.000000,    0.337345,    1.941587,    0.849922,    0.849922,   77.721555,    0.000000,    0.000862,  -55.323094,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    2.003083,    0.233848,    0.001300,    0.001500,    0.000000
2012-02-01 24:00:00,473895491.215654,    0.000000,7236273.142317,    0.000000,474103.368000,388568.880000,    0.000000, -166.903867,    0.000000,    0.000000,    0.000000,   24.663526,38528702.303996,    0.204815,    0.000000,  500.000000,    0.000000,    0.339133,    1.997869,    1.000533,    1.000533,   75.409736,   -0.122989,    0.000663,  -65.885424,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,   12.612326,    0.233663,    0.001300,    0.001500,    0.000000
2012-02-02 24:00:00,473840465.659295,    0.000000,7390208.460540,    0.000000,494193.355200,395708.716800,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   24.662084,38523099.459218,    0.209202,    0.000000,  500.000000,    0.000000,    0.340976,    2.055018,    1.276165,    1.276165,   77.533906,    0.000000,    0.000783,  -69.003254,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,   10.482044,    0.233480,    0.001300,    0.001500,    0.000000
2012-02-03 24:00:00,473860220.806336,    0.000000,7466807.148526,    0.000000,495216.936000,399902.702400,    0.000000,  -78.637029,    0.000000,    0.000000,    0.000000,   24.662602,38525110.979496,    0.211359,    0.000000,  500.000000,    0.000000,    0.343026,    2.110518,    0.829120,    0.829120,   76.047068,   -0.057952,    0.000567,  -62.714356,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    5.344419,    0.233292,    0.001300,    0.001500,    0.000000
2012-02-04 24:00:00,473841841.655665,    0.000000,7569841.056814,    0.000000,490579.675200,406065.139200,    0.000000, -486.410133,    0.000000,    0.000000,    0.000000,   24.662120,38523239.566735,    0.214286,    0.000000,  500.000000,    0.000000,    0.343253,    2.162906,    1.112429,    1.112429,   71.831328,   -0.358479,    0.000505,  -56.066202,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    4.364475,    0.233104,    0.001300,    0.001500,    0.000000
2012-02-05 24:00:00,473750781.719982,    0.000000,7742796.701973,    0.000000,492481.382400,410261.284800,    0.000000, -129.856386,    0.000000,    0.000000,    0.000000,   24.659733,38513967.608052,    0.219235,    0.000000,  500.000000,    0.000000,    0.345351,    2.220372,    1.351261,    1.351261,   80.703374,   -0.095726,    0.000622,  -76.004064,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    4.605809,    0.232913,    0.001300,    0.001500,    0.000000
2012-02-06 24:00:00,473678020.212372,    0.000000,7891367.195734,    0.000000,488710.972800,412057.238400,    0.000000, -730.347098,    0.000000,    0.000000,    0.000000,   24.657826,38506558.842746,    0.223485,    0.000000,  500.000000,    0.000000,    0.347565,    2.277540,    1.327063,    1.327063,   81.279532,   -0.538491,    0.000621,  -75.495888,    0.000000,    0.000000,    0.387624,    8.832178,    2.378424,    6.008895,    0.232720,    0.001300,    0.001500,    0.000000
